artifact,series,month,datapoint_id,value,feature_ref,source_id,source_url,source_tier,confidence,derivation_class,transform_step
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-01,likelihood_mean:2025-01,39.909716,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-01,likelihood_mean:2025-01,39.909716,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-01,likelihood_mean:2025-01,39.909716,milestone_stage,intel_pr_q2_2024,https://www.intc.com/news-events/press-releases/detail/1677/intel-reports-second-quarter-2024-financial-results,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-01,likelihood_mean:2025-01,39.909716,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-01,posterior_mean:2025-01,52.279216,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-01,posterior_mean:2025-01,52.279216,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-01,posterior_mean:2025-01,52.279216,milestone_stage,intel_pr_q2_2024,https://www.intc.com/news-events/press-releases/detail/1677/intel-reports-second-quarter-2024-financial-results,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-01,posterior_mean:2025-01,52.279216,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-01,posterior_std:2025-01,1.971272,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-01,posterior_std:2025-01,1.971272,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-01,posterior_std:2025-01,1.971272,milestone_stage,intel_pr_q2_2024,https://www.intc.com/news-events/press-releases/detail/1677/intel-reports-second-quarter-2024-financial-results,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-01,posterior_std:2025-01,1.971272,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-02,prior_mean:2025-02,55.805966,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-02,prior_mean:2025-02,55.805966,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-02,prior_mean:2025-02,55.805966,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-02,prior_mean:2025-02,55.805966,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-02,likelihood_mean:2025-02,42.824466,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-02,likelihood_mean:2025-02,42.824466,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-02,likelihood_mean:2025-02,42.824466,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-02,likelihood_mean:2025-02,42.824466,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-02,posterior_mean:2025-02,53.728044,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-02,posterior_mean:2025-02,53.728044,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-02,posterior_mean:2025-02,53.728044,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-02,posterior_mean:2025-02,53.728044,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-02,posterior_std:2025-02,1.951158,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-02,posterior_std:2025-02,1.951158,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-02,posterior_std:2025-02,1.951158,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-02,posterior_std:2025-02,1.951158,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-03,prior_mean:2025-03,57.136683,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-03,prior_mean:2025-03,57.136683,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-03,prior_mean:2025-03,57.136683,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-03,prior_mean:2025-03,57.136683,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-03,likelihood_mean:2025-03,43.470466,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-03,likelihood_mean:2025-03,43.470466,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-03,likelihood_mean:2025-03,43.470466,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-03,likelihood_mean:2025-03,43.470466,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-03,posterior_mean:2025-03,54.986586,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-03,posterior_mean:2025-03,54.986586,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-03,posterior_mean:2025-03,54.986586,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-03,posterior_mean:2025-03,54.986586,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-03,posterior_std:2025-03,1.934395,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-03,posterior_std:2025-03,1.934395,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q1_2025,https://www.intc.com/news-events/press-releases/detail/1720/intel-reports-first-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-03,posterior_std:2025-03,1.934395,milestone_stage,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-03,posterior_std:2025-03,1.934395,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-04,prior_mean:2025-04,58.291383,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-04,prior_mean:2025-04,58.291383,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-04,prior_mean:2025-04,58.291383,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-04,prior_mean:2025-04,58.291383,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-04,likelihood_mean:2025-04,41.031005,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-04,likelihood_mean:2025-04,41.031005,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-04,likelihood_mean:2025-04,41.031005,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-04,likelihood_mean:2025-04,41.031005,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-04,posterior_mean:2025-04,55.615076,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-04,posterior_mean:2025-04,55.615076,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-04,posterior_mean:2025-04,55.615076,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-04,posterior_mean:2025-04,55.615076,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-04,posterior_std:2025-04,1.920362,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-04,posterior_std:2025-04,1.920362,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-04,posterior_std:2025-04,1.920362,milestone_stage,intel_news_panther_lake,https://newsroom.intel.com/client-computing/intel-demonstrates-unmatched-client-leadership-with-panther-lake-and-18a-process-node,public_observed,high,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-04,posterior_std:2025-04,1.920362,academic_yield_maturity_signal,intel_research_tech_portal,https://www.intel.com/content/www/us/en/newsroom/resources/technology-research.html,public_observed,medium,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-05,prior_mean:2025-05,58.867541,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-05,prior_mean:2025-05,58.867541,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-05,prior_mean:2025-05,58.867541,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-05,prior_mean:2025-05,58.867541,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-05,likelihood_mean:2025-05,44.591494,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-05,likelihood_mean:2025-05,44.591494,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-05,likelihood_mean:2025-05,44.591494,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-05,likelihood_mean:2025-05,44.591494,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-05,posterior_mean:2025-05,56.681068,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-05,posterior_mean:2025-05,56.681068,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-05,posterior_mean:2025-05,56.681068,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-05,posterior_mean:2025-05,56.681068,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-05,posterior_std:2025-05,1.908571,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-05,posterior_std:2025-05,1.908571,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-05,posterior_std:2025-05,1.908571,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-05,posterior_std:2025-05,1.908571,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-06,prior_mean:2025-06,59.843994,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-06,prior_mean:2025-06,59.843994,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-06,prior_mean:2025-06,59.843994,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-06,prior_mean:2025-06,59.843994,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-06,likelihood_mean:2025-06,45.237494,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-06,likelihood_mean:2025-06,45.237494,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-06,likelihood_mean:2025-06,45.237494,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,likelihood_mean,2025-06,likelihood_mean:2025-06,45.237494,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-06,posterior_mean:2025-06,57.630146,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-06,posterior_mean:2025-06,57.630146,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-06,posterior_mean:2025-06,57.630146,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_mean,2025-06,posterior_mean:2025-06,57.630146,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-06,posterior_std:2025-06,1.898633,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-06,posterior_std:2025-06,1.898633,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q2_2025,https://www.intc.com/news-events/press-releases/detail/1730/intel-reports-second-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-06,posterior_std:2025-06,1.898633,milestone_stage,intel_pdf_direct_connect,https://cdrdv2.intel.com/v1/dl/getContent/839813,public_observed,medium,proxy_derived,stage_as_of(event_date<=month)
bayesian_update_timeline.png|posterior_evolution.png,posterior_std,2025-06,posterior_std:2025-06,1.898633,academic_yield_maturity_signal,intel_press_direct_connect,https://www.intel.com/content/www/us/en/newsroom/press-releases/2025-intel-foundry-direct-connect.html,public_observed,high,proxy_derived,recency-decayed signal blend
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-07,prior_mean:2025-07,60.712476,gross_margin_gaap_pct|revenue_bil_usd,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly carry-forward
bayesian_update_timeline.png|posterior_evolution.png,prior_mean,2025-07,prior_mean:2025-07,60.712476,cfo_gm_signal_strength|ifs_profitability_timeline_score,intel_pr_q3_2025,https://www.intc.com/news-events/press-releases/detail/1738/intel-reports-third-quarter-2025-financial-results,public_observed,high,proxy_derived,quarterly guidance weighting
